practice_id,doctor_id
4879,4879
3398,3398
12218,12218
749,749
2335,2335
5653,5653
4917,4917
9509,9509
11976,11976
1225,1225
4772,4772
3267,3267
4546,4546
4273,4273
4276,4276
10377,10377
10490,10490
8670,8670
4277,4277
40,4283
4284,4284
4287,4287
6494,6494
4291,4291
4294,4294
4296,4296
4297,4297
4308,4308
7922,7922
4309,4309
4314,4314
6502,6502
4315,4315
15305,15305
6180,6180
6594,6594
12253,12253
8129,8129
4318,4318
4827,4827
5521,5521
4263,4263
1238,1238
5672,5672
11962,11962
7119,7119
4648,4648
6697,6697
6859,6859
4319,4319
6279,6279
8060,8060
8093,8093
4320,4320
4321,4321
4618,4618
4322,4322
4479,4479
7918,7918
3305,3305
6145,6145
12271,12271
9577,9577
9548,9548
12707,12707
7329,7329
6321,6321
4833,4833
7681,7681
4324,4324
12249,12249
4325,4325
4328,4328
4329,4329
8221,8221
15656,15656
4331,4331
11715,11715
4332,4332
15259,15259
14956,14956
8358,8358
4343,4343
4333,4333
4334,4334
4341,4341
4346,4346
4348,4348
8103,8103
4349,4349
12974,12974
4350,4350
1229,1229
5414,5414
13747,13747
9886,9886
6675,6675
9895,9895
12602,12602
9771,9771
4357,4357
4476,4476
15092,15092
16049,16049
4358,4358
4361,4361
4362,4362
8104,8104
4363,4363
4365,4365
4367,4367
4368,4368
6222,6222
4369,4369
10418,10418
6713,6713
4370,4370
7254,7254
4371,4371
4372,4372
10479,10479
4373,4373
4375,4375
4376,4376
4377,4377
1624,1624
4379,4379
4622,4622
4399,4399
16565,16565
5584,5584
14259,14259
12488,12488
8255,8255
5255,5255
4443,4443
9165,9165
7506,7506
4542,4542
11193,11193
4707,4707
15002,15002
7807,7807
4401,4401
5614,5614
4403,4403
4405,4405
15529,15529
6795,6795
12936,12936
14935,14935
9183,9183
6183,6183
4406,4406
9912,9912
15181,15181
4407,4407
4408,4408
4453,4453
4409,4409
4410,4410
4411,4411
8649,8649
13551,13551
12266,12266
8779,8779
7701,7701
4854,4854
6723,6723
4413,4413
4415,4415
14645,14645
4423,4423
4424,4424
4426,4426
12897,12897
4427,4427
6409,6409
7036,7036
10568,10568
4696,4696
4431,4431
4432,4432
10276,10276
4433,4433
4434,4434
4436,4436
4435,4435
4440,4440
4442,4442
4444,4444
5807,5807
4447,4447
4449,4449
4451,4451
11300,11300
7608,7608
5998,5998
4452,4452
4454,4454
8108,8108
4463,4463
3083,3083
6404,6404
9373,9373
4465,4465
4467,4467
4472,4472
2607,2607
4475,4475
2522,4477
9533,9533
14369,14369
9846,9846
13738,13738
4484,4484
4764,4764
7148,7148
12898,12898
14154,14154
4490,4490
4494,4494
4495,4495
8164,8164
4497,4497
9269,9269
4499,4499
4500,4500
5873,5873
4503,4503
12022,12022
10169,10169
4510,4510
13045,13045
4521,4521
4526,4526
4527,4527
4528,4528
6198,6198
4845,4845
4591,4591
4580,4580
4530,4530
4615,4615
4965,4965
5001,5001
6251,6251
6259,6259
6331,6331
4788,4788
4719,4719
6110,6110
6508,6508
4532,4532
10562,10562
4533,4533
4913,4913
3764,3764
5318,5318
13153,13153
9062,9062
4536,4536
4538,4538
4540,4540
16034,16034
14665,14665
15166,15166
4545,4545
16263,16263
14400,14400
4547,4547
4548,4548
6801,6801
6216,6216
4896,4896
6640,6640
4956,4956
6116,6116
6154,6154
6378,6378
4573,4573
6332,6332
4550,4550
3806,3806
7970,7970
8476,8476
6049,6049
3789,3789
9830,9830
11872,11872
8555,8555
8212,8212
8710,8710
9248,9248
5182,5182
9699,9699
9715,9715
9836,9836
11465,11465
9881,9881
4492,4492
4404,4404
7868,7868
7538,7538
4551,4551
1451,1451
3745,3745
5119,5119
13229,13229
8587,8587
4554,4554
5133,5133
8185,8185
7671,7671
4555,4555
4844,4844
4557,4557
4702,4702
5651,5651
4558,4558
5037,5037
4888,4888
4559,4559
6670,6670
6369,6369
4955,4955
6727,6727
4918,4918
4562,4562
4563,4563
5914,5914
5917,5917
4564,4564
6560,6560
4570,4570
4574,4574
4576,4576
4579,4579
4584,4584
7144,7144
5608,5608
5246,5246
4874,4874
4583,4583
6079,6079
6648,6648
7143,7143
8834,8834
13392,13392
7142,7142
3331,3331
4585,4585
4588,4588
16699,16699
11346,11346
4589,4589
5769,5769
4592,4592
4593,4593
4594,4594
12972,12972
8033,8033
4597,4597
4600,4600
4903,4903
4601,4601
7288,7288
4610,4610
6287,6287
6112,6112
4920,4920
4914,4914
4763,4763
4742,4742
4673,4673
6236,6236
4611,4611
4614,4614
16153,16153
15924,15924
4616,4616
4617,4617
16414,16414
4624,4624
7053,7053
11298,11298
5648,5648
5372,5372
5010,5010
4625,4625
12609,12609
16525,16525
13946,13946
13016,13016
11850,11850
12024,12024
6232,6232
4637,4637
6377,6377
6711,6711
9690,9690
10763,10763
4638,4638
10977,10977
11855,11855
5818,5818
4641,4641
5649,5649
4645,4645
8152,8152
2556,2556
4651,4651
4652,4652
4653,4653
6234,6234
4654,4654
13541,13541
4657,4657
4658,4658
4660,4660
4662,4662
4664,4664
4902,4902
4665,4665
13207,13207
9325,9325
8354,8354
7613,7613
4666,4666
4669,4669
11263,11263
2627,4670
2627,14769
2627,10656
2627,12055
2627,14875
9663,9663
9256,9256
4672,4672
12108,12108
11292,11292
12792,12792
16177,16177
14339,14339
4674,4674
4678,4678
1341,1341
9702,9702
4685,4685
4878,4878
4689,4689
4690,4690
6061,6061
6334,6334
5477,5477
4695,4695
6883,6883
4700,4700
6894,6894
4701,4701
4705,4705
5839,5839
5640,5640
5451,5451
4708,4708
9659,9659
4711,4711
4714,4714
4741,4741
1362,5287
1362,6685
1362,4715
1362,4720
1362,4737
1362,4876
1362,5024
1362,5191
1362,5261
1362,5315
1362,5603
1362,6021
1362,6087
1362,6397
1362,6489
1362,6556
1362,6773
1362,6617
1362,6686
1362,7061
1362,7460
1362,9593
1362,7765
1362,7872
1362,11421
1362,8319
1362,1714
4716,4716
5155,5155
4718,4718
702,702
4746,4746
4724,4724
6101,6101
6748,6748
6289,6289
6284,6284
4740,4740
4727,4727
11326,11326
4736,4736
4738,4738
4739,4739
4744,4744
7316,7316
4915,4915
4747,4747
4753,4753
4756,4756
15850,15850
9625,9625
4759,4759
12042,12042
5352,5352
5553,5553
4766,4766
4767,4767
13294,13294
4770,4770
9178,9178
6628,6628
6230,6230
4771,4771
4773,4773
4774,4774
4781,4781
4782,4782
4783,4783
4784,4784
10729,10729
4785,4785
4786,4786
4787,4787
8326,8326
8048,8048
4791,4791
7975,7975
7931,7931
8038,8038
11027,11027
5076,5076
4792,4792
4793,4793
4794,4794
11753,11753
10035,10035
6009,6009
4796,4796
7205,7205
10009,10009
14138,14138
14834,14834
6041,6041
13499,13499
4960,4960
7995,7995
7828,7828
10179,10179
13510,13510
9066,9066
14247,14247
8278,8278
4799,4799
12480,12480
4800,4800
4803,4803
16290,16290
11077,11077
4804,4804
14767,14767
9182,9182
11958,11958
7266,7266
7814,7814
4810,4810
4811,4811
4813,4813
4816,4816
5134,5134
9051,9051
5996,5996
12985,12985
16733,16733
16115,16115
15787,15787
15252,15252
14926,14926
13286,13286
13231,13231
12899,12899
12696,12696
12600,12600
12568,12568
12523,12523
12504,12504
11616,11616
11340,11340
11318,11318
10936,10936
10326,10326
9538,9538
9181,9181
8852,8852
8600,8600
8287,8287
7738,7738
5855,5855
5516,5516
11210,11210
7873,7873
5402,5402
11476,11476
4817,4817
13740,13740
6802,6802
14849,14849
4822,4822
4825,4825
4828,4828
4829,4829
4832,4832
4836,4836
4837,4837
4838,4838
4846,4846
1750,1750
11892,11892
10130,10130
13498,13498
4847,4847
5379,5379
2685,2685
4853,4853
8449,8449
9162,9162
7727,7727
4856,4856
4861,4861
4870,4870
4553,4553
8637,8637
4871,4871
5065,5065
4872,4872
4875,4875
4877,4877
4889,4889
4891,4891
4892,4892
4893,4893
4857,4857
4895,4895
5635,5635
4899,4899
5864,5864
7437,7437
5226,5226
8855,8855
13093,13093
4900,4900
15550,15550
13264,13264
14411,14411
16545,16545
8154,8154
4904,4904
5667,5667
4906,4906
4909,4909
4910,4910
4916,4916
11607,11607
7545,7545
4919,4919
4921,4921
4922,4922
6981,6981
12213,12213
16208,16208
4923,4923
5294,5294
4930,4930
4934,4934
5509,5509
4936,4936
7726,7726
4938,4938
4939,4939
4940,4940
4941,4941
4942,4942
4943,4943
4945,4945
6639,6639
4948,4948
11833,11833
14809,14809
6875,6875
10310,10310
7293,7293
5527,5527
4957,4957
904,10258
904,4962
4963,4963
4964,4964
4969,4969
4970,4970
6535,6535
4974,4974
4980,4980
4982,4982
5811,5811
4983,4983
4985,4985
2978,2978
4990,4990
4991,4991
4992,4992
7902,7902
9485,9485
9484,9484
9483,9483
8009,8009
5249,5249
10986,10986
11609,11609
9481,9481
9088,9088
9741,9741
7295,7295
4993,4993
7120,7120
9100,9100
7223,7223
11703,11703
6936,6936
4996,4996
5937,5937
6486,6486
6629,6629
4997,4997
6139,6139
5000,5000
5026,5026
6186,6186
5002,5002
6111,6111
12228,12228
8819,8819
5831,5831
5251,5251
4126,4126
5005,5005
5009,5009
5011,5011
5012,5012
6365,6365
5030,5030
5019,5019
3834,3834
5232,5232
8374,8374
9684,9684
6296,6296
2511,2511
9721,9721
10080,10080
9645,9645
9239,9239
10736,10736
11771,11771
9084,9084
8351,8351
7170,7170
6338,6338
11912,11912
8536,8536
12168,12168
10200,10200
3755,3755
4859,4859
4703,4703
3814,3814
3629,3629
602,602
3054,3054
796,796
2632,2632
3981,3981
9352,9352
6962,6962
10049,10049
5020,5020
5023,5023
5031,5031
8310,8310
5032,5032
9662,9662
5033,5033
5035,5035
5038,5038
5039,5039
5041,5041
5043,5043
5048,5048
5483,5483
5588,5588
5059,5059
7333,7333
5061,5061
5062,5062
12925,12925
5066,5066
5070,5070
5074,5074
5077,5077
5078,5078
5081,5081
6122,6122
5084,5084
5087,5087
5988,5988
5613,5613
5091,5091
5093,5093
5154,5154
8428,8428
7335,7335
8581,8581
9145,9145
8723,8723
9304,9304
9301,9301
9303,9303
9314,9314
7340,7340
9310,9310
9309,9309
9307,9307
7300,7300
8906,8906
9093,9093
9300,9300
6407,6407
9306,9306
9302,9302
5099,5099
6637,6637
5224,5224
5101,5101
6993,6993
6918,6918
5113,5113
5118,5118
5120,5120
5676,5676
5130,5130
5135,5135
5139,5139
5140,5140
5141,5141
14731,14731
14393,14393
5142,5142
5143,5143
12140,12140
12203,12203
5145,5145
14958,14958
5156,5156
1813,5157
5163,5163
5166,5166
5168,5168
9841,9841
9283,9283
5169,5169
4394,4394
5172,5172
5184,5184
5185,5185
5241,5241
5186,5186
5187,5187
5189,5189
5190,5190
5194,5194
5196,5196
5198,5198
5202,5202
8820,8820
5219,5219
11472,11472
5222,5222
16406,16406
5227,5227
5247,5247
5252,5252
5253,5253
4958,4958
5258,5258
13785,13785
5266,5266
5278,5278
5282,5282
12397,12397
12364,12364
5288,5288
5291,5291
10700,10700
5295,5295
5302,5302
10494,10494
15108,15108
16085,16085
6161,6161
6068,6068
10333,10333
9016,9016
10338,10338
10416,10416
11313,11313
11345,11345
7204,7204
11383,11383
12514,12514
6777,6777
6658,6658
12589,12589
13224,13224
5952,5952
5297,5297
9696,9696
8022,8022
5301,5301
5303,5303
5312,5312
15160,15160
5316,5316
6011,6011
5475,5475
5778,5778
5320,5320
5382,5382
5383,5383
5419,5419
5321,5321
5328,5328
10973,10973
12730,12730
16445,16445
12981,12981
14910,14910
10554,10554
6851,6851
5329,5329
12382,12382
5331,5331
14903,14903
14868,14868
5334,5334
5338,5338
5347,5347
3210,9287
3210,5314
3210,5351
5356,5356
9163,9163
5366,5366
5367,5367
5370,5370
8540,8540
9933,9933
11522,11522
14439,14439
5371,5371
10573,10573
13408,13408
5376,5376
7118,7118
5378,5378
5380,5380
5381,5381
6190,6190
6261,6261
6286,6286
7178,7178
8403,8403
11569,11569
14867,14867
9691,9691
5387,5387
2720,5390
2720,6187
5391,5391
5397,5397
5400,5400
5401,5401
5403,5403
5404,5404
5405,5405
5406,5406
5861,5861
10010,10010
5407,5407
5409,5409
5410,5410
5416,5416
5420,5420
5423,5423
5424,5424
5443,5443
12564,12564
7113,7113
11678,11678
8915,8915
7495,7495
12023,12023
5445,5445
5449,5449
12540,12540
16829,16829
5453,5453
5456,5456
5458,5458
5463,5463
5464,5464
5466,5466
9637,9637
5467,5467
6989,6989
5929,5929
5474,5474
14425,14425
5476,5476
7622,7622
5484,5484
9927,9927
6884,6884
9567,9567
8061,8061
14023,14023
13168,13168
14505,14505
5485,5485
5486,5486
16781,16781
15943,15943
12064,12064
9448,9448
6298,6298
11098,11098
9801,9801
5487,5487
5489,5489
5845,5845
5889,5889
6906,6906
8070,8070
5766,5766
6760,6760
13864,13864
7303,7303
9379,9379
8548,8548
5490,5490
5492,5492
5493,5493
5498,5498
5503,5503
6169,6169
8008,8008
5504,5504
5505,5505
5513,5513
5515,5515
5517,5517
7219,7219
5520,5520
5522,5522
5523,5523
5525,5525
7494,7494
5528,5528
5530,5530
5532,5532
5636,5636
7091,7091
5533,5533
13442,13442
5536,5536
16215,16215
12025,12025
10091,10091
10367,10367
9270,9270
16443,16443
14079,14079
14938,14938
13154,13154
3143,3143
15202,15202
15778,15778
10369,10369
8760,8760
6659,6659
13491,13491
14616,14616
7257,7257
11782,11782
5974,5974
6944,6944
7777,7777
5110,5110
6233,6233
9565,9565
7703,7703
6969,6969
6207,6207
5542,5542
6319,6319
7666,7666
12797,12797
9550,9550
8166,8166
5392,5392
8178,8178
8176,8176
10748,10748
14583,14583
7973,7973
12071,12071
8120,8120
6086,6086
12165,12165
11825,11825
11667,11667
5650,5650
5551,5551
5552,5552
5559,5559
5562,5562
15134,15134
14931,14931
5567,5567
5620,5620
5571,5571
5572,5572
5573,5573
5574,5574
5575,5575
5576,5576
5660,5660
5583,5583
2741,7324
5585,5585
8666,8666
8513,8513
12622,12622
8192,8192
7955,7955
7592,7592
11042,11042
8705,8705
5589,5589
5593,5593
5595,5595
2267,2267
5597,5597
5599,5599
5601,5601
5721,5721
5795,5795
5602,5602
5604,5604
14360,14360
5607,5607
8509,8509
12715,12715
12666,12666
14262,14262
11528,11528
12772,12772
5609,5609
6093,6093
5964,5964
14239,14239
7191,7191
12451,12451
11720,11720
11660,11660
6099,6099
9871,9871
5612,5612
5617,5617
5618,5618
5619,5619
5625,5625
5628,5628
9845,9845
9959,9959
11401,11401
13456,13456
8191,8191
12441,12441
5630,5630
8131,8131
8556,8556
12983,12983
9802,9802
7055,7055
8012,8012
10139,10139
5631,5631
11644,11644
5981,5981
11323,11323
5632,5632
6217,6217
5633,5633
8514,8514
5634,5634
5637,5637
5643,5643
5644,5644
5656,5656
5657,5657
5659,5659
5661,5661
6040,6040
5662,5662
5665,5665
15426,15426
16319,16319
15800,15800
5666,5666
5668,5668
5669,5669
5674,5674
5681,5681
5440,5440
5682,5682
5683,5683
11710,11710
7082,7082
8298,8298
8206,8206
6861,6861
6428,6428
14341,14341
7221,7221
5687,5687
5688,5688
6078,6078
5692,5692
5694,5694
5696,5696
5697,5697
5705,5705
5709,5709
5711,5711
5713,5713
5715,5715
6890,6890
5717,5717
5722,5722
5723,5723
5725,5725
5729,5729
5731,5731
5735,5735
12268,12268
10037,10037
10710,10710
5736,5736
12795,12795
14118,14118
10408,10408
5740,5740
5745,5745
5746,5746
5749,5749
8136,8136
5750,5750
5753,5753
5758,5758
14467,14467
5760,5760
12670,12670
6782,6782
15020,15020
15877,15877
11594,11594
11943,11943
10615,10615
14855,14855
12505,12505
5768,5768
15206,15206
10066,10066
5770,5770
2086,2086
5773,5773
6939,6939
7921,7921
5776,5776
15732,15732
5777,5777
5214,5214
5786,5786
5787,5787
5788,5788
6167,6167
6387,6387
5789,5789
6511,6511
6609,6609
5790,5790
5793,5793
5794,5794
7521,7521
15551,15551
5796,5796
5801,5801
12576,12576
7887,7887
5802,5802
7483,7483
14817,14817
5804,5804
11784,11784
12322,12322
8355,8355
9218,9218
5806,5806
6687,6687
5808,5808
11700,11700
9058,9058
14663,14663
9749,9749
14480,14480
5810,5810
5812,5812
5813,5813
7260,7260
5814,5814
7259,7259
5816,5816
5820,5820
9339,9339
6403,6403
5822,5822
8179,8179
10550,10550
5824,5824
5825,5825
5884,5884
5903,5903
5828,5828
9743,9743
6857,6857
10410,10410
10330,10330
6299,6299
5849,5849
5829,5829
5833,5833
5834,5834
5837,5837
5838,5838
5841,5841
5842,5842
5846,5846
5847,5847
8504,8504
5936,5936
15789,15789
15499,15499
6580,6580
13808,13808
10701,10701
9879,9879
7888,7888
6152,6152
6679,6679
5850,5850
5851,5851
5852,5852
14674,14674
15657,15657
5853,5853
14728,14728
5854,5854
13720,13720
5938,5938
5859,5859
6022,6022
7244,7244
5871,5871
16513,16513
5875,5875
15737,15737
5876,5876
5877,5877
10483,10483
5881,5881
5882,5882
5885,5885
5886,5886
5890,5890
11397,11397
12711,12711
5891,5891
8417,8417
5897,5897
5900,5900
10670,10670
5902,5902
5907,5907
5911,5911
5912,5912
5913,5913
12437,12437
5408,5408
12771,12771
9995,9995
5918,5918
16283,16283
5919,5919
5921,5921
5924,5924
5927,5927
9921,9921
13446,13446
10722,10722
10543,10543
5928,5928
5930,5930
5932,5932
5935,5935
14129,14129
14375,14375
5939,5939
5943,5943
5944,5944
5947,5947
5948,5948
5950,5950
5953,5953
5955,5955
12610,12610
5958,5958
12122,12122
7689,7689
7730,7730
11693,11693
7803,7803
5959,5959
8092,8092
9188,9188
5965,5965
8086,8086
6524,6524
12538,12538
12958,12958
12595,12595
10390,10390
10219,10219
7989,7989
7445,7445
6997,6997
7933,7933
13000,13000
7986,7986
10331,10331
10269,10269
5967,5967
5968,5968
5970,5970
5971,5971
5972,5972
5978,5978
5979,5979
5980,5980
7946,7946
10990,10990
5982,5982
5985,5985
5987,5987
1276,5990
1276,14515
1276,15923
1276,14646
5991,5991
3912,3912
7570,7570
8020,8020
5992,5992
10343,10343
10443,10443
9591,9591
14813,14813
6545,6545
7211,7211
7179,7179
5993,5993
5999,5999
6008,6008
6010,6010
6012,6012
2098,6016
9705,9705
13303,13303
6020,6020
8909,8909
6751,6751
11373,11373
13289,13289
6023,6023
6026,6026
6027,6027
6035,6035
6036,6036
9354,9354
9823,9823
6038,6038
6042,6042
9652,9652
6045,6045
6047,6047
11520,11520
6053,6053
9250,9250
8877,8877
16306,16306
14666,14666
6057,6057
7948,7948
8520,8520
11546,11546
13480,13480
7694,7694
14999,14999
6063,6063
6064,6064
6071,6071
6073,6073
6075,6075
6080,6080
6082,6082
12728,12728
6089,6089
6091,6091
5507,5507
6092,6092
6094,6094
6095,6095
6098,6098
6107,6107
6108,6108
6113,6113
6124,6124
6126,6126
6130,6130
6533,6533
6536,6536
8712,8712
8359,8359
9353,9353
8276,8276
9561,9561
6131,6131
6137,6137
6140,6140
6142,6142
6146,6146
6147,6147
6153,6153
8517,8517
9785,9785
6165,6165
6166,6166
6170,6170
6175,6175
6176,6176
6177,6177
7588,7588
6178,6178
13416,13416
6184,6184
6188,6188
6192,6192
6196,6196
6200,6200
6201,6201
6446,6446
7019,7019
5195,5195
6202,6202
6205,6205
8524,8524
6206,6206
16116,16116
6208,6208
6209,6209
6210,6210
13219,13219
13100,13100
16281,16281
12258,12258
12653,12653
9827,9827
15362,15362
15644,15644
6211,6211
6213,6213
5558,5558
6214,6214
6218,6218
6220,6220
6223,6223
6225,6225
6226,6226
6228,6228
6235,6235
6239,6239
6772,6772
6243,6243
6479,6479
6245,6245
6248,6248
6250,6250
6257,6257
872,6258
6262,6262
6267,6267
5730,5707
5730,6269
5730,11080
6272,6272
6350,6350
11933,11933
6273,6273
6274,6274
9821,9821
6290,6290
6294,6294
6295,6295
6297,6297
6300,6300
6823,6823
6303,6303
6304,6304
6306,6306
6307,6307
6308,6308
6309,6309
5905,5905
6312,6312
6314,6314
6315,6315
6317,6317
14899,14899
11779,11779
6320,6320
14371,14371
6323,6323
15368,15368
7157,7157
12720,12720
6487,6487
6324,6324
8780,8780
7883,7883
6327,6327
6328,6328
5856,5856
6329,6329
6330,6330
6340,6340
6341,6341
6342,6342
6343,6343
7438,7438
6349,6349
6423,6423
6351,6351
4480,4480
9049,9049
6354,6354
7762,7762
6361,6361
7214,7214
6366,6366
6367,6367
6370,6370
14854,14854
13481,13481
9707,9707
6372,6372
6856,6856
15082,15082
16008,16008
6375,6375
6383,6383
7173,7173
6384,6384
10504,10504
7853,7853
6283,6283
16744,16744
7402,7402
6414,6414
10476,10476
11266,11266
13599,13599
16068,16068
15101,15101
6389,6389
8938,8938
13439,13439
13844,13844
6392,6392
6396,6396
6602,6602
10067,10067
6399,6399
6400,6400
13554,13554
6406,6406
6410,6410
11235,11235
6411,6411
6415,6415
10541,10541
6416,6416
6417,6417
6420,6420
6422,6422
6424,6424
6432,6432
8715,8715
6437,6437
6439,6439
13502,13502
6440,6440
6443,6443
6444,6444
6448,6448
6449,6449
6452,6452
6454,6454
6455,6455
6694,6694
11259,11259
6477,6477
6516,6516
6458,6458
6463,6463
6466,6466
8475,8475
8053,8053
8491,8491
6868,6868
6467,6467
6819,6819
6509,6509
6468,6468
6471,6471
6472,6472
7786,7786
6475,6475
7812,7812
6478,6478
6480,6480
7796,7796
6482,6482
9716,9716
6729,6729
6483,6483
6501,6501
6484,6484
6485,6485
13082,13082
16082,16082
13280,13280
6488,6488
14633,14633
14937,14937
6490,6490
6495,6495
6496,6496
6497,6497
6498,6498
6499,6499
6500,6500
6505,6505
9798,9798
6512,6512
6800,6800
6515,6515
6519,6519
6522,6522
7821,7821
6527,6527
14617,14617
6540,6540
6542,6542
6548,6548
7366,7366
7282,7282
6549,6549
6604,6604
6550,6550
7145,7145
6551,6551
6493,6493
6558,6558
6995,6995
6553,6553
6555,6555
7932,7932
9240,9240
10382,10382
12260,12260
8607,8607
8377,8377
6562,6562
7465,7465
11649,11649
6564,6564
6565,6565
6898,6898
6568,6568
6569,6569
13365,13365
8219,8219
8218,8218
8918,8918
10374,10374
2276,2276
1431,1431
14716,14716
13504,13504
11533,11533
7392,7392
13186,13186
15294,15294
6570,6570
15678,15678
15333,15333
15825,15825
11327,11327
14919,14919
12646,12646
12510,12510
15311,15311
6572,6572
6578,6578
14088,14088
11542,11542
6067,6067
6579,6579
8404,8404
12751,12751
9327,9327
6581,6581
6587,6587
6591,6591
6592,6592
6595,6595
6597,6597
6606,6606
6607,6607
5547,5547
6608,6608
6613,6613
13862,13862
15315,15315
6616,6616
13248,13248
6622,6622
6624,6624
6626,6626
6630,6630
6631,6631
6633,6633
6845,6845
6934,6934
6636,6636
6634,6634
6638,6638
6643,6643
6764,6764
6646,6646
6651,6651
6652,6652
6653,6653
6654,6654
6656,6656
9724,9724
6661,6661
6668,6668
7181,7181
4280,4280
7104,7104
4303,4303
6673,6673
4307,4307
6674,6674
7683,7683
6677,6677
6680,6680
6681,6681
6682,6682
6689,6689
6692,6692
6695,6695
6696,6696
6698,6698
6699,6699
6700,6700
6702,6702
6707,6707
6709,6709
8378,8378
6710,6710
6712,6712
6715,6715
6716,6716
6903,6903
6717,6717
6719,6719
6720,6720
6724,6724
6725,6725
6731,6731
6732,6732
6734,6734
6739,6739
11807,11807
6792,6792
6740,6740
6741,6741
6743,6743
6744,6744
6755,6755
6756,6756
8777,8777
6759,6759
6766,6766
6767,6767
8888,8888
14922,14922
7942,7942
8344,8344
8576,8576
9156,9156
9570,9570
12660,12660
14654,14654
15346,15346
7560,7560
13371,13371
10081,10081
9337,9337
8901,8901
8473,8473
7745,7745
6768,6768
6769,6769
6770,6770
6774,6774
6886,6886
6776,6776
13056,13056
6780,6780
16770,16770
13529,13529
6783,6783
6785,6785
6788,6788
6793,6793
6794,6794
6798,6798
6803,6803
6809,6809
6810,6810
6815,6815
6816,6816
6817,6817
11559,11559
14729,14729
10998,10998
6820,6820
6824,6824
6825,6825
6826,6826
6828,6828
7620,7620
6841,6841
10459,10459
11198,11198
7156,7156
7507,7507
7529,7529
9060,9060
6839,6839
6832,6832
11606,11606
6833,6833
7456,7456
8113,8113
8451,8451
8090,8090
8320,8320
6835,6835
8163,8163
7432,7432
6908,6908
10655,10655
10913,10913
13472,13472
8325,8325
14756,14756
6836,6836
6838,6838
6848,6848
6849,6849
5642,5642
6852,6852
6968,6968
14041,14041
13014,13014
6855,6855
11676,11676
8602,8602
14084,14084
15814,15814
7054,7054
6862,6862
11682,11682
6864,6864
6872,6872
5015,5015
16623,16623
14980,14980
15400,15400
9265,9265
6879,6879
9685,9685
12262,12262
12459,12459
1817,1817
6881,6881
6887,6887
6888,6888
10971,10971
8115,8115
6893,6893
8334,8334
14664,14664
15726,15726
8562,8562
6895,6895
6896,6896
7700,7700
7375,7375
6897,6897
6902,6902
6904,6904
13340,13340
6905,6905
7565,7565
6912,6912
15600,15600
9832,9832
6029,6029
7667,7667
11502,11502
6916,6916
8610,8610
6919,6919
6920,6920
14349,14349
10629,10629
12501,12501
13373,13373
6921,6921
11045,11045
7202,7202
6924,6924
6925,6925
13755,13755
12964,12964
9975,9975
8167,8167
6940,6940
6933,6933
13465,13465
8055,8055
6935,6935
7106,7106
10253,10253
7731,7731
6938,6938
6943,6943
6946,6946
6948,6948
7418,7418
7499,7499
7012,7012
16775,16775
6949,6949
6950,6950
8220,8220
15347,15347
6951,6951
6953,6953
6383,6954
6383,6955
6956,6956
13343,13343
10450,10450
10728,10728
6958,6958
6961,6961
9603,9603
6964,6964
6965,6965
6967,6967
16355,16355
13265,13265
11366,11366
16532,16532
16381,16381
7974,7974
6970,6970
6973,6973
6974,6974
6854,6854
6977,6977
9669,9669
6979,6979
11704,11704
7016,7016
9177,9177
7222,7222
6982,6982
6985,6985
7656,7656
7346,7346
10442,10442
13132,13132
8274,8274
6987,6987
6988,6988
6992,6992
6999,6999
7028,7028
7001,7001
7003,7003
7004,7004
7010,7010
7011,7011
7015,7015
7020,7020
7027,7027
7023,7023
7030,7030
7031,7031
7038,7038
7039,7039
7040,7040
7043,7043
7044,7044
7057,7057
9276,9276
15192,15192
9904,9904
12020,12020
13194,13194
12949,12949
5500,5500
10657,10657
7496,7496
15795,15795
15649,15649
13088,13088
11745,11745
11105,11105
10076,10076
9736,9736
7059,7059
8224,8224
9556,9556
7060,7060
5237,5237
7064,7064
7065,7065
7752,7752
7066,7066
12082,12082
7319,7319
13027,13027
7068,7068
9447,9447
7436,7436
7069,7069
9105,9105
7074,7074
7076,7076
7078,7078
7081,7081
7083,7083
7084,7084
7085,7085
7734,7734
8382,8382
12516,12516
12076,12076
8253,8253
8627,8627
7086,7086
8170,8170
7087,7087
7088,7088
12655,12655
12654,12654
7089,7089
7092,7092
7194,7194
8754,8754
14523,14523
10294,10294
8830,8830
9761,9761
10188,10188
11073,11073
11617,11617
11842,11842
12965,12965
14340,14340
14631,14631
16489,16489
7094,7094
7095,7095
7096,7096
7162,7162
7097,7097
7098,7098
11952,11952
8049,8049
7100,7100
7101,7101
7102,7102
7103,7103
7105,7105
7108,7108
11504,11504
8312,8312
14949,14949
12317,12317
11816,11816
7298,7298
7109,7109
7110,7110
14098,14098
14434,14434
7111,7111
7112,7112
7116,7116
7117,7117
7122,7122
7123,7123
7124,7124
7127,7127
8686,8686
7130,7130
7131,7131
11874,11874
7132,7132
7134,7134
7135,7135
13172,13172
7140,7140
14787,14787
13928,13928
7150,7150
7151,7151
9015,9015
13311,13311
13039,13039
7152,7152
7155,7155
13569,13569
7158,7158
7159,7159
7423,7423
7160,7160
7161,7161
7163,7163
7165,7165
7166,7166
7168,7168
7171,7171
7172,7172
8662,8662
7175,7175
7176,7176
7180,7180
7183,7183
7482,7482
7184,7184
8612,8612
7186,7186
7196,7196
7197,7197
7200,7200
13240,13240
9709,9709
14128,14128
